epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net
241,8,-0.51,0 days 00:00:03.849794,0.018086933,2262,1,0.4,2262,0 days 00:27:06.469679,True,True
242,12,-0.1100000000000001,0 days 00:00:02.916674,0.012810613,2275,1,0.4,2275,0 days 00:27:13.038549,True,True
243,16,0.29000000000000004,0 days 00:00:06.517253,0.02066625,2292,1,0.4,2292,0 days 00:27:23.205605,True,True
244,6,-0.71,0 days 00:00:02.049460,-0.007303606,2299,1,0.4,2299,0 days 00:27:28.904421,True,True
245,7,-0.61,0 days 00:00:02.098201,0.0016657701,2307,1,0.4,2307,0 days 00:27:34.653625,True,True
246,6,-0.71,0 days 00:00:02.049548,0.024932215,2314,1,0.4,2314,0 days 00:27:40.354976,True,True
247,17,0.3900000000000001,0 days 00:00:07.699950,0.016031036,2332,1,0.4,2332,0 days 00:27:51.705532,True,True
248,7,-0.61,0 days 00:00:02.099025,0.01619138,2340,1,0.4,2340,0 days 00:27:57.455208,True,True
249,6,-0.71,0 days 00:00:02.617092,0.0057951617,2347,1,0.4,2347,0 days 00:28:03.722092,True,True
250,21,0.7900000000000005,0 days 00:00:06.765759,0.016753573,2369,1,0.4,2369,0 days 00:28:14.139816,True,True
251,9,-0.41000000000000003,0 days 00:00:02.199278,0.017666448,2379,1,0.4,2379,0 days 00:28:19.989752,True,True
252,6,-0.71,0 days 00:00:02.616186,0.009537118,2386,1,0.4,2386,0 days 00:28:26.256134,True,True
253,10,-0.31000000000000005,0 days 00:00:03.949867,0.020806001,2397,1,0.4,2397,0 days 00:28:33.856452,True,True
254,9,-0.41000000000000003,0 days 00:00:02.200140,0.030066902,2407,1,0.4,2407,0 days 00:28:39.706684,True,True
255,12,-0.1100000000000001,0 days 00:00:03.483665,0.026216714,2420,1,0.4,2420,0 days 00:28:46.841470,True,True
256,6,-0.71,0 days 00:00:02.048758,-0.0016881741,2427,1,0.4,2427,0 days 00:28:52.541393,True,True
257,6,-0.71,0 days 00:00:03.181963,0.017154483,2434,1,0.4,2434,0 days 00:28:59.373886,True,True
258,5,-0.8099999999999999,0 days 00:00:03.133446,0.002597994,2440,1,0.4,2440,0 days 00:29:06.158758,True,True
259,7,-0.61,0 days 00:00:02.100055,0.008735436,2448,1,0.4,2448,0 days 00:29:11.909524,True,True
260,7,-0.61,0 days 00:00:02.097330,-0.0010606293,2456,1,0.4,2456,0 days 00:29:17.658128,True,True
261,21,0.7900000000000005,0 days 00:00:07.899843,0.0018473762,2478,1,0.4,2478,0 days 00:29:29.210656,True,True
262,6,-0.71,0 days 00:00:02.615866,0.024466738,2485,1,0.4,2485,0 days 00:29:35.475365,True,True
263,8,-0.51,0 days 00:00:04.415573,0.024363989,2494,1,0.4,2494,0 days 00:29:43.542179,True,True
264,6,-0.71,0 days 00:00:02.050772,0.02985542,2501,1,0.4,2501,0 days 00:29:49.244325,True,True
265,6,-0.71,0 days 00:00:02.615178,0.013898371,2508,1,0.4,2508,0 days 00:29:55.509575,True,True
266,6,-0.71,0 days 00:00:02.615794,0.026015628,2515,1,0.4,2515,0 days 00:30:01.777077,True,True
267,6,-0.71,0 days 00:00:02.048247,0.036515526,2522,1,0.4,2522,0 days 00:30:07.476828,True,True
268,6,-0.71,0 days 00:00:02.049535,0.033825163,2529,1,0.4,2529,0 days 00:30:13.178215,True,True
269,16,0.29000000000000004,0 days 00:00:04.247833,0.020968871,2546,1,0.4,2546,0 days 00:30:21.077512,True,True
270,7,-0.61,0 days 00:00:03.233885,0.048847646,2554,1,0.4,2554,0 days 00:30:27.962496,True,True
271,16,0.29000000000000004,0 days 00:00:07.083697,0.01532853,2571,1,0.4,2571,0 days 00:30:38.696217,True,True
272,7,-0.61,0 days 00:00:03.233428,0.026098711,2579,1,0.4,2579,0 days 00:30:45.579644,True,True
273,6,-0.71,0 days 00:00:03.182421,-0.0096071875,2586,1,0.4,2586,0 days 00:30:52.412888,True,True
274,23,0.9900000000000007,0 days 00:00:08.001500,0.018088909,2610,1,0.4,2610,0 days 00:31:04.064842,True,True
275,13,-0.01000000000000012,0 days 00:00:04.098594,0.027029574,2624,1,0.4,2624,0 days 00:31:11.812900,True,True
276,6,-0.71,0 days 00:00:02.615533,0.025590641,2631,1,0.4,2631,0 days 00:31:18.080471,True,True
277,6,-0.71,0 days 00:00:02.616329,0.0112604005,2638,1,0.4,2638,0 days 00:31:24.347100,True,True
278,8,-0.51,0 days 00:00:02.149355,0.017272629,2647,1,0.4,2647,0 days 00:31:30.147892,True,True
279,6,-0.71,0 days 00:00:02.615296,0.055345196,2654,1,0.4,2654,0 days 00:31:36.413979,True,True
280,7,-0.61,0 days 00:00:02.098497,0.013323134,2662,1,0.4,2662,0 days 00:31:42.164274,True,True
281,6,-0.71,0 days 00:00:02.048314,0.018608248,2669,1,0.4,2669,0 days 00:31:47.864301,True,True
282,6,-0.71,0 days 00:00:02.615238,0.020546047,2676,1,0.4,2676,0 days 00:31:54.130751,True,True
283,6,-0.71,0 days 00:00:02.049553,0.015918849,2683,1,0.4,2683,0 days 00:31:59.831815,True,True
284,6,-0.71,0 days 00:00:02.049784,0.025801325,2690,1,0.4,2690,0 days 00:32:05.531984,True,True
285,6,-0.71,0 days 00:00:02.615900,0.02197979,2697,1,0.4,2697,0 days 00:32:11.798551,True,True
286,6,-0.71,0 days 00:00:02.049389,0.028981809,2704,1,0.4,2704,0 days 00:32:17.499155,True,True
287,21,0.7900000000000005,0 days 00:00:06.199467,0.012102968,2726,1,0.4,2726,0 days 00:32:27.349174,True,True
288,6,-0.71,0 days 00:00:02.048936,0.0033255373,2733,1,0.4,2733,0 days 00:32:33.049402,True,True
289,6,-0.71,0 days 00:00:02.048951,-0.01190924,2740,1,0.4,2740,0 days 00:32:38.749525,True,True
290,6,-0.71,0 days 00:00:02.049636,0.037968792,2747,1,0.4,2747,0 days 00:32:44.449806,True,True
291,9,-0.41000000000000003,0 days 00:00:04.465437,-0.005204159,2757,1,0.4,2757,0 days 00:32:52.566997,True,True
292,9,-0.41000000000000003,0 days 00:00:03.899904,0.021328652,2767,1,0.4,2767,0 days 00:33:00.117730,True,True
293,6,-0.71,0 days 00:00:03.182317,0.02419346,2774,1,0.4,2774,0 days 00:33:06.950762,True,True
294,4,-0.91,0 days 00:00:03.081423,0.0015547074,2779,1,0.4,2779,0 days 00:33:13.683912,True,True
295,6,-0.71,0 days 00:00:02.615683,0.04994474,2786,1,0.4,2786,0 days 00:33:19.951542,True,True
296,5,-0.8099999999999999,0 days 00:00:03.131404,0.0160613,2792,1,0.4,2792,0 days 00:33:26.734809,True,True
297,9,-0.41000000000000003,0 days 00:00:02.198840,0.027245605,2802,1,0.4,2802,0 days 00:33:32.585123,True,True
298,13,-0.01000000000000012,0 days 00:00:04.666146,0.028900921,2816,1,0.4,2816,0 days 00:33:40.902134,True,True
299,6,-0.71,0 days 00:00:02.615443,0.022962254,2823,1,0.4,2823,0 days 00:33:47.168321,True,True
300,20,0.6900000000000004,0 days 00:00:06.149826,0.02057862,2844,1,0.4,2844,0 days 00:33:56.969803,True,True
301,7,-0.61,0 days 00:00:02.098339,0.020190708,2852,1,0.4,2852,0 days 00:34:02.718923,True,True
302,12,-0.1100000000000001,0 days 00:00:04.615231,0.015457867,2865,1,0.4,2865,0 days 00:34:10.986849,True,True
303,6,-0.71,0 days 00:00:02.614640,0.043415647,2872,1,0.4,2872,0 days 00:34:17.253151,True,True
304,6,-0.71,0 days 00:00:02.049462,0.02820556,2879,1,0.4,2879,0 days 00:34:22.953826,True,True
305,6,-0.71,0 days 00:00:02.049511,0.031064104,2886,1,0.4,2886,0 days 00:34:28.654064,True,True
306,6,-0.71,0 days 00:00:03.182146,0.04468035,2893,1,0.4,2893,0 days 00:34:35.487653,True,True
307,18,0.4900000000000002,0 days 00:00:06.049730,0.01769279,2912,1,0.4,2912,0 days 00:34:45.187939,True,True
308,6,-0.71,0 days 00:00:02.049057,0.017984148,2919,1,0.4,2919,0 days 00:34:50.888264,True,True
309,7,-0.61,0 days 00:00:03.231744,0.023249803,2927,1,0.4,2927,0 days 00:34:57.772181,True,True
310,6,-0.71,0 days 00:00:02.614447,0.028395858,2934,1,0.4,2934,0 days 00:35:04.038530,True,True
311,5,-0.8099999999999999,0 days 00:00:03.132639,0.021115026,2940,1,0.4,2940,0 days 00:35:10.822135,True,True
312,6,-0.71,0 days 00:00:02.049374,0.0002676637,2947,1,0.4,2947,0 days 00:35:16.522312,True,True
313,17,0.3900000000000001,0 days 00:00:03.733640,0.017896371,2965,1,0.4,2965,0 days 00:35:23.906652,True,True
314,6,-0.71,0 days 00:00:02.050121,0.009508193,2972,1,0.4,2972,0 days 00:35:29.606861,True,True
315,9,-0.41000000000000003,0 days 00:00:03.899384,0.044419777,2982,1,0.4,2982,0 days 00:35:37.157497,True,True
316,15,0.18999999999999995,0 days 00:00:03.633967,0.02909735,2998,1,0.4,2998,0 days 00:35:44.441255,True,True
317,6,-0.71,0 days 00:00:02.616450,0.038281582,3005,1,0.4,3005,0 days 00:35:50.707697,True,True
318,6,-0.71,0 days 00:00:02.614956,0.024510695,3012,1,0.4,3012,0 days 00:35:56.974273,True,True
319,8,-0.51,0 days 00:00:03.848548,0.025160244,3021,1,0.4,3021,0 days 00:36:04.474274,True,True
320,7,-0.61,0 days 00:00:02.097179,0.033327933,3029,1,0.4,3029,0 days 00:36:10.225099,True,True
321,6,-0.71,0 days 00:00:02.049319,0.019549906,3036,1,0.4,3036,0 days 00:36:15.925303,True,True
322,15,0.18999999999999995,0 days 00:00:04.199351,0.022045815,3052,1,0.4,3052,0 days 00:36:23.775792,True,True
323,6,-0.71,0 days 00:00:02.614254,0.033967394,3059,1,0.4,3059,0 days 00:36:30.042242,True,True
324,6,-0.71,0 days 00:00:02.615454,0.024764167,3066,1,0.4,3066,0 days 00:36:36.309234,True,True
325,6,-0.71,0 days 00:00:02.615694,0.018279834,3073,1,0.4,3073,0 days 00:36:42.575831,True,True
326,18,0.4900000000000002,0 days 00:00:04.350817,0.029093353,3092,1,0.4,3092,0 days 00:36:50.578500,True,True
327,6,-0.71,0 days 00:00:02.049452,0.019212922,3099,1,0.4,3099,0 days 00:36:56.277936,True,True
328,6,-0.71,0 days 00:00:02.614877,0.026135754,3106,1,0.4,3106,0 days 00:37:02.544716,True,True
329,6,-0.71,0 days 00:00:02.214123,0.03469785,3113,1,0.4,3113,0 days 00:37:08.411408,True,True
330,10,-0.31000000000000005,0 days 00:00:02.033399,0.029917248,3124,1,0.4,3124,0 days 00:37:14.161466,True,True
331,7,-0.61,0 days 00:00:02.917361,0.041047458,3132,1,0.4,3132,0 days 00:37:20.795293,True,True
332,5,-0.8099999999999999,0 days 00:00:02.167138,0.023960242,3138,1,0.4,3138,0 days 00:37:26.679121,True,True
333,16,0.29000000000000004,0 days 00:00:04.802458,0.028430387,3155,1,0.4,3155,0 days 00:37:35.197527,True,True
334,10,-0.31000000000000005,0 days 00:00:03.733183,0.04668894,3166,1,0.4,3166,0 days 00:37:42.645896,True,True
335,13,-0.01000000000000012,0 days 00:00:05.101582,0.0016277438,3180,1,0.4,3180,0 days 00:37:51.463743,True,True
336,9,-0.41000000000000003,0 days 00:00:04.201108,0.036226004,3190,1,0.4,3190,0 days 00:37:59.380347,True,True
337,9,-0.41000000000000003,0 days 00:00:03.634717,0.0029209028,3200,1,0.4,3200,0 days 00:38:06.730793,True,True
338,7,-0.61,0 days 00:00:02.900934,0.038985938,3208,1,0.4,3208,0 days 00:38:13.347020,True,True
339,10,-0.31000000000000005,0 days 00:00:03.734813,-0.029509366,3219,1,0.4,3219,0 days 00:38:20.798111,True,True
340,5,-0.8099999999999999,0 days 00:00:02.166164,0.0394549,3225,1,0.4,3225,0 days 00:38:26.681384,True,True
341,3,-1.01,0 days 00:00:02.016769,0.010985382,3229,1,0.4,3229,0 days 00:38:32.414035,True,True
342,10,-0.31000000000000005,0 days 00:00:04.316913,0.031120278,3240,1,0.4,3240,0 days 00:38:40.447355,True,True
343,6,-0.71,0 days 00:00:02.835018,0.013244146,3247,1,0.4,3247,0 days 00:38:46.998955,True,True
344,20,0.6900000000000004,0 days 00:00:05.717225,0.016875284,3268,1,0.4,3268,0 days 00:38:56.432344,True,True
345,10,-0.31000000000000005,0 days 00:00:02.034114,0.016655866,3279,1,0.4,3279,0 days 00:39:02.182445,True,True
346,10,-0.31000000000000005,0 days 00:00:03.717309,0.028472554,3290,1,0.4,3290,0 days 00:39:09.616248,True,True
347,14,0.08999999999999986,0 days 00:00:04.633016,0.015075147,3305,1,0.4,3305,0 days 00:39:17.965671,True,True
348,8,-0.51,0 days 00:00:02.148643,0.022890603,3314,1,0.4,3314,0 days 00:39:23.765912,True,True
349,6,-0.71,0 days 00:00:02.615601,0.03590783,3321,1,0.4,3321,0 days 00:39:30.032375,True,True
350,7,-0.61,0 days 00:00:03.798811,0.05706973,3329,1,0.4,3329,0 days 00:39:37.482894,True,True
351,7,-0.61,0 days 00:00:02.099348,0.03754369,3337,1,0.4,3337,0 days 00:39:43.233274,True,True
352,6,-0.71,0 days 00:00:02.616388,0.0109403925,3344,1,0.4,3344,0 days 00:39:49.500392,True,True
353,8,-0.51,0 days 00:00:02.149144,-0.0016821253,3353,1,0.4,3353,0 days 00:39:55.301109,True,True
354,26,1.290000000000001,0 days 00:00:09.849988,0.0046135425,3380,1,0.4,3380,0 days 00:40:08.801897,True,True
355,7,-0.61,0 days 00:00:02.099238,-0.016028028,3388,1,0.4,3388,0 days 00:40:14.551342,True,True
356,7,-0.61,0 days 00:00:02.098856,0.027488574,3396,1,0.4,3396,0 days 00:40:20.301476,True,True
357,6,-0.71,0 days 00:00:02.048671,0.0020239651,3403,1,0.4,3403,0 days 00:40:26.002129,True,True
358,6,-0.71,0 days 00:00:02.049277,0.010395697,3410,1,0.4,3410,0 days 00:40:31.702009,True,True
359,9,-0.41000000000000003,0 days 00:00:02.199922,0.03402704,3420,1,0.4,3420,0 days 00:40:37.552538,True,True
360,14,0.08999999999999986,0 days 00:00:05.283145,-0.00783532,3435,1,0.4,3435,0 days 00:40:46.486513,True,True
361,6,-0.71,0 days 00:00:02.049517,0.0013310477,3442,1,0.4,3442,0 days 00:40:52.186448,True,True
362,8,-0.51,0 days 00:00:02.148198,0.007207748,3451,1,0.4,3451,0 days 00:40:57.985953,True,True
363,6,-0.71,0 days 00:00:02.050769,0.014113045,3458,1,0.4,3458,0 days 00:41:03.687572,True,True
364,5,-0.8099999999999999,0 days 00:00:03.131919,0.013676065,3464,1,0.4,3464,0 days 00:41:10.470363,True,True
365,8,-0.51,0 days 00:00:03.281803,-0.0001839387,3473,1,0.4,3473,0 days 00:41:17.403308,True,True
366,10,-0.31000000000000005,0 days 00:00:04.515503,0.009315901,3484,1,0.4,3484,0 days 00:41:25.570688,True,True
367,6,-0.71,0 days 00:00:03.181624,0.03531275,3491,1,0.4,3491,0 days 00:41:32.403812,True,True
368,6,-0.71,0 days 00:00:02.050013,0.011148542,3498,1,0.4,3498,0 days 00:41:38.104958,True,True
369,5,-0.8099999999999999,0 days 00:00:03.132781,0.010309867,3504,1,0.4,3504,0 days 00:41:44.888298,True,True
370,6,-0.71,0 days 00:00:02.615205,0.012749593,3511,1,0.4,3511,0 days 00:41:51.154541,True,True
371,6,-0.71,0 days 00:00:02.050078,0.03868935,3518,1,0.4,3518,0 days 00:41:56.856150,True,True
372,6,-0.71,0 days 00:00:02.049299,0.010127185,3525,1,0.4,3525,0 days 00:42:02.555729,True,True
373,6,-0.71,0 days 00:00:02.049621,0.033707775,3532,1,0.4,3532,0 days 00:42:08.256090,True,True
374,6,-0.71,0 days 00:00:02.049126,-0.013040846,3539,1,0.4,3539,0 days 00:42:13.956486,True,True
375,17,0.3900000000000001,0 days 00:00:06.000316,0.014388096,3557,1,0.4,3557,0 days 00:42:23.606796,True,True
376,11,-0.21000000000000008,0 days 00:00:05.133170,0.00094371784,3569,1,0.4,3569,0 days 00:42:32.390624,True,True
377,6,-0.71,0 days 00:00:02.049570,0.008120379,3576,1,0.4,3576,0 days 00:42:38.090728,True,True
378,8,-0.51,0 days 00:00:02.148727,0.032011874,3585,1,0.4,3585,0 days 00:42:43.891329,True,True
379,16,0.29000000000000004,0 days 00:00:03.115991,0.02206584,3602,1,0.4,3602,0 days 00:42:50.657424,True,True
380,9,-0.41000000000000003,0 days 00:00:02.199096,0.016446788,3612,1,0.4,3612,0 days 00:42:56.507414,True,True
381,6,-0.71,0 days 00:00:02.615800,0.019223006,3619,1,0.4,3619,0 days 00:43:02.774968,True,True
382,6,-0.71,0 days 00:00:02.615847,0.04816574,3626,1,0.4,3626,0 days 00:43:09.041727,True,True
383,14,0.08999999999999986,0 days 00:00:03.016020,0.013494173,3641,1,0.4,3641,0 days 00:43:15.708798,True,True
384,10,-0.31000000000000005,0 days 00:00:04.516229,0.019194774,3652,1,0.4,3652,0 days 00:43:23.875440,True,True
385,6,-0.71,0 days 00:00:02.615835,-0.02423141,3659,1,0.4,3659,0 days 00:43:30.142535,True,True
386,7,-0.61,0 days 00:00:02.098915,0.036293402,3667,1,0.4,3667,0 days 00:43:35.892515,True,True
387,14,0.08999999999999986,0 days 00:00:05.282414,0.0033712755,3682,1,0.4,3682,0 days 00:43:44.826479,True,True
388,6,-0.71,0 days 00:00:02.049412,0.036662035,3689,1,0.4,3689,0 days 00:43:50.527620,True,True
389,6,-0.71,0 days 00:00:03.749648,0.01646195,3696,1,0.4,3696,0 days 00:43:57.927282,True,True
390,13,-0.01000000000000012,0 days 00:00:05.800795,0.034418512,3710,1,0.4,3710,0 days 00:44:07.378879,True,True
391,6,-0.71,0 days 00:00:03.182208,-0.011947466,3717,1,0.4,3717,0 days 00:44:14.210937,True,True
392,19,0.5900000000000003,0 days 00:00:06.666469,0.02659299,3737,1,0.4,3737,0 days 00:44:24.528810,True,True
393,14,0.08999999999999986,0 days 00:00:04.150561,0.009702691,3752,1,0.4,3752,0 days 00:44:32.328606,True,True
394,6,-0.71,0 days 00:00:02.049901,-0.00081762753,3759,1,0.4,3759,0 days 00:44:38.029056,True,True
395,7,-0.61,0 days 00:00:02.100173,0.020128042,3767,1,0.4,3767,0 days 00:44:43.779045,True,True
396,5,-0.8099999999999999,0 days 00:00:03.132376,0.013405852,3773,1,0.4,3773,0 days 00:44:50.562229,True,True
397,5,-0.8099999999999999,0 days 00:00:03.133477,0.018596964,3779,1,0.4,3779,0 days 00:44:57.346151,True,True
398,6,-0.71,0 days 00:00:02.615781,0.010664351,3786,1,0.4,3786,0 days 00:45:03.612930,True,True
399,5,-0.8099999999999999,0 days 00:00:03.132326,-0.012235907,3792,1,0.4,3792,0 days 00:45:10.396404,True,True
400,7,-0.61,0 days 00:00:03.232827,0.017849032,3800,1,0.4,3800,0 days 00:45:17.280531,True,True
401,7,-0.61,0 days 00:00:02.099060,0.037436794,3808,1,0.4,3808,0 days 00:45:23.030607,True,True
402,7,-0.61,0 days 00:00:02.098726,0.020610213,3816,1,0.4,3816,0 days 00:45:28.780262,True,True
403,7,-0.61,0 days 00:00:03.798717,0.040396906,3824,1,0.4,3824,0 days 00:45:36.230463,True,True
404,7,-0.61,0 days 00:00:02.097920,0.01837818,3832,1,0.4,3832,0 days 00:45:41.981756,True,True
405,8,-0.51,0 days 00:00:03.849397,0.010609415,3841,1,0.4,3841,0 days 00:45:49.481595,True,True
406,6,-0.71,0 days 00:00:02.049623,-0.007401746,3848,1,0.4,3848,0 days 00:45:55.182304,True,True
407,6,-0.71,0 days 00:00:02.050252,0.019251985,3855,1,0.4,3855,0 days 00:46:00.882309,True,True
408,5,-0.8099999999999999,0 days 00:00:03.132176,0.002106142,3861,1,0.4,3861,0 days 00:46:07.665209,True,True
409,23,0.9900000000000007,0 days 00:00:08.001233,0.014358736,3885,1,0.4,3885,0 days 00:46:19.317420,True,True
410,9,-0.41000000000000003,0 days 00:00:02.198784,0.030343493,3895,1,0.4,3895,0 days 00:46:25.166240,True,True
411,6,-0.71,0 days 00:00:02.048734,0.007698306,3902,1,0.4,3902,0 days 00:46:30.866132,True,True
412,6,-0.71,0 days 00:00:02.615147,0.028286403,3909,1,0.4,3909,0 days 00:46:37.133531,True,True
413,7,-0.61,0 days 00:00:02.098531,0.04052461,3917,1,0.4,3917,0 days 00:46:42.883302,True,True
414,8,-0.51,0 days 00:00:02.148626,0.037337396,3926,1,0.4,3926,0 days 00:46:48.684470,True,True
415,6,-0.71,0 days 00:00:02.050077,-0.004934537,3933,1,0.4,3933,0 days 00:46:54.384577,True,True
416,6,-0.71,0 days 00:00:02.049364,0.023892852,3940,1,0.4,3940,0 days 00:47:00.084596,True,True
417,6,-0.71,0 days 00:00:02.048504,0.035355218,3947,1,0.4,3947,0 days 00:47:05.784206,True,True
418,6,-0.71,0 days 00:00:02.049155,0.012660314,3954,1,0.4,3954,0 days 00:47:11.484853,True,True
419,6,-0.71,0 days 00:00:02.049852,0.023136884,3961,1,0.4,3961,0 days 00:47:17.184996,True,True
420,6,-0.71,0 days 00:00:02.049153,0.025865275,3968,1,0.4,3968,0 days 00:47:22.885870,True,True
421,6,-0.71,0 days 00:00:02.615377,-0.0013757827,3975,1,0.4,3975,0 days 00:47:29.151908,True,True
422,6,-0.71,0 days 00:00:02.615873,0.0033667465,3982,1,0.4,3982,0 days 00:47:35.419188,True,True
423,17,0.3900000000000001,0 days 00:00:05.433632,0.026255378,4000,1,0.4,4000,0 days 00:47:44.503815,True,True
424,7,-0.61,0 days 00:00:02.098951,0.026123825,4008,1,0.4,4008,0 days 00:47:50.253204,True,True
425,9,-0.41000000000000003,0 days 00:00:02.764911,0.016723743,4018,1,0.4,4018,0 days 00:47:56.669315,True,True
426,6,-0.71,0 days 00:00:02.616510,0.024320547,4025,1,0.4,4025,0 days 00:48:02.937081,True,True
427,7,-0.61,0 days 00:00:02.098886,0.030476332,4033,1,0.4,4033,0 days 00:48:08.686919,True,True
428,6,-0.71,0 days 00:00:02.049085,0.02223304,4040,1,0.4,4040,0 days 00:48:14.387702,True,True
429,9,-0.41000000000000003,0 days 00:00:02.199555,-0.0038448765,4050,1,0.4,4050,0 days 00:48:20.238104,True,True
430,18,0.4900000000000002,0 days 00:00:03.216190,0.03885651,4069,1,0.4,4069,0 days 00:48:27.105088,True,True
431,6,-0.71,0 days 00:00:02.049238,0.013841,4076,1,0.4,4076,0 days 00:48:32.805221,True,True
432,9,-0.41000000000000003,0 days 00:00:02.199780,0.026669657,4086,1,0.4,4086,0 days 00:48:38.654693,True,True
433,7,-0.61,0 days 00:00:03.800724,0.038369514,4094,1,0.4,4094,0 days 00:48:46.105652,True,True
434,7,-0.61,0 days 00:00:02.098956,0.017929157,4102,1,0.4,4102,0 days 00:48:51.855068,True,True
435,6,-0.71,0 days 00:00:02.049657,0.0349442,4109,1,0.4,4109,0 days 00:48:57.555984,True,True
436,6,-0.71,0 days 00:00:03.749754,0.003354676,4116,1,0.4,4116,0 days 00:49:04.955504,True,True
437,10,-0.31000000000000005,0 days 00:00:05.082193,0.026974356,4127,1,0.4,4127,0 days 00:49:13.689945,True,True
438,6,-0.71,0 days 00:00:02.050162,0.029672345,4134,1,0.4,4134,0 days 00:49:19.390192,True,True
439,16,0.29000000000000004,0 days 00:00:05.382979,-0.0064230245,4151,1,0.4,4151,0 days 00:49:28.423437,True,True
440,9,-0.41000000000000003,0 days 00:00:05.032234,0.023697436,4161,1,0.4,4161,0 days 00:49:37.107761,True,True
441,6,-0.71,0 days 00:00:02.615237,0.009194543,4168,1,0.4,4168,0 days 00:49:43.374070,True,True
442,6,-0.71,0 days 00:00:02.615008,0.014008709,4175,1,0.4,4175,0 days 00:49:49.641127,True,True
443,6,-0.71,0 days 00:00:02.049005,0.018044421,4182,1,0.4,4182,0 days 00:49:55.341258,True,True
444,7,-0.61,0 days 00:00:02.099961,0.02441546,4190,1,0.4,4190,0 days 00:50:01.091674,True,True
445,8,-0.51,0 days 00:00:02.148804,0.022345904,4199,1,0.4,4199,0 days 00:50:06.892460,True,True
446,6,-0.71,0 days 00:00:02.615584,0.021133805,4206,1,0.4,4206,0 days 00:50:13.158871,True,True
447,6,-0.71,0 days 00:00:02.048611,0.030570183,4213,1,0.4,4213,0 days 00:50:18.858662,True,True
448,10,-0.31000000000000005,0 days 00:00:05.650103,0.053659905,4224,1,0.4,4224,0 days 00:50:28.159775,True,True
